証券コード,企業名,17業種区分,年度,提出日,docID,EDINETコード,決算期間,売上高,営業利益,当期純利益,総資産,自己資本,流動資産,流動負債,固定資産,負債総額,営業CF,投資CF,財務CF,営業利益率,ROE,ROA,自己資本比率,流動比率,フリーCF,営業CFマージン,売上高成長率,営業利益成長率,当期純利益成長率,売上高(億円),営業利益(億円),当期純利益(億円),総資産(億円),自己資本(億円),流動資産(億円),流動負債(億円),固定資産(億円),負債総額(億円),営業CF(億円),投資CF(億円),財務CF(億円),フリーCF(億円)
9201,日本航空,運輸・物流,2023,2023-06-26,S100R3GK,E04272,有価証券報告書－第74期(2022/04/01－2023/03/31),-241264000000.0,-247975000000.0,-177551000000.0,2115857000000.0,705270000000.0,708155000000.0,556254000000.0,1407701000000.0,1410586000000.0,0.0,0.0,0.0,102.78,-25.17,-8.39,33.33,127.31,0.0,0.0,-30.93,-27.58,-38.07,-2412.64,-2479.75,-1775.51,21158.57,7052.7,7081.55,5562.54,14077.01,14105.86,0.0,0.0,0.0,0.0
9201,日本航空,運輸・物流,2024,2024-06-19,S100TNGJ,E04272,有価証券報告書－第75期(2023/04/01－2024/03/31),43455000000.0,10109000000.0,34423000000.0,2245480000000.0,705478000000.0,870215000000.0,742180000000.0,1375264000000.0,1540001000000.0,0.0,0.0,0.0,23.26,4.88,1.53,31.42,117.25,0.0,0.0,-118.01,-104.08,-119.39,434.55,101.09,344.23,22454.8,7054.78,8702.15,7421.8,13752.64,15400.01,0.0,0.0,0.0,0.0
9202,ＡＮＡホールディングス,運輸・物流,2022,2022-06-21,S100OBMW,E04273,有価証券報告書－第72期(令和3年4月1日－令和4年3月31日),1020324000000.0,-173127000000.0,-143628000000.0,3218433000000.0,803415000000.0,1293921000000.0,687889000000.0,1922885000000.0,2415018000000.0,-76413000000.0,230019000000.0,93646000000.0,-16.97,-17.88,-4.46,24.96,188.1,153606000000.0,-7.49,0.0,0.0,0.0,10203.24,-1731.27,-1436.28,32184.33,8034.15,12939.21,6878.89,19228.85,24150.18,-764.13,2300.19,936.46,1536.06
9202,ＡＮＡホールディングス,運輸・物流,2023,2023-06-28,S100R7LB,E04273,有価証券報告書－第73期(2022/04/01－2023/03/31),1707484000000.0,120030000000.0,89477000000.0,3366724000000.0,870391000000.0,1550820000000.0,883401000000.0,1814907000000.0,2496333000000.0,449822000000.0,-204026000000.0,-142909000000.0,7.03,10.28,2.66,25.85,175.55,245796000000.0,26.34,67.35,-169.33,-162.3,17074.84,1200.3,894.77,33667.24,8703.91,15508.2,8834.01,18149.07,24963.33,4498.22,-2040.26,-1429.09,2457.96
9202,ＡＮＡホールディングス,運輸・物流,2024,2024-06-28,S100TXYR,E04273,有価証券報告書－第74期(2023/04/01－2024/03/31),2055928000000.0,207911000000.0,157097000000.0,3569530000000.0,1052627000000.0,1701190000000.0,1035428000000.0,1867807000000.0,2516903000000.0,420622000000.0,-399525000000.0,-136045000000.0,10.11,14.92,4.4,29.49,164.3,21097000000.0,20.46,20.41,73.22,75.57,20559.28,2079.11,1570.97,35695.3,10526.27,17011.9,10354.28,18678.07,25169.03,4206.22,-3995.25,-1360.45,210.97
9204,スカイマーク,運輸・物流,2023,2023-06-27,S100R69Y,E38082,有価証券報告書－第27期(2022/04/01－2023/03/31),3713000000.0,3453000000.0,5726000000.0,107837000000.0,23917000000.0,34433000000.0,61378000000.0,73403000000.0,83919000000.0,5911000000.0,-2269000000.0,9608000000.0,93.0,23.94,5.31,22.18,56.1,3642000000.0,159.2,0.0,0.0,0.0,37.13,34.53,57.26,1078.37,239.17,344.33,613.78,734.03,839.19,59.11,-22.69,96.08,36.42
9204,スカイマーク,運輸・物流,2024,2024-06-26,S100TSEY,E38082,有価証券報告書－第28期(2023/04/01－2024/03/31),7463000000.0,4668000000.0,2997000000.0,110790000000.0,27857000000.0,44473000000.0,57019000000.0,66317000000.0,82932000000.0,8179000000.0,-2186000000.0,-2326000000.0,62.55,10.76,2.71,25.14,78.0,5993000000.0,109.59,101.0,35.19,-47.66,74.63,46.68,29.97,1107.9,278.57,444.73,570.19,663.17,829.32,81.79,-21.86,-23.26,59.93
9206,スターフライヤー,運輸・物流,2022,2022-06-30,S100OLQY,E26084,有価証券報告書－第20期(令和3年4月1日－令和4年3月31日),-6054000000.0,-6465000000.0,-4986000000.0,20089000000.0,1357000000.0,11414000000.0,4681000000.0,8674000000.0,18732000000.0,-5229000000.0,1075000000.0,-5722000000.0,106.79,-367.43,-24.82,6.75,243.84,-4154000000.0,86.37,0.0,0.0,0.0,-60.54,-64.65,-49.86,200.89,13.57,114.14,46.81,86.74,187.32,-52.29,10.75,-57.22,-41.54
9206,スターフライヤー,運輸・物流,2023,2023-06-30,S100R61M,E26084,有価証券報告書－第21期(2022/04/01－2023/03/31),-704000000.0,-1317000000.0,73000000.0,21370000000.0,1759000000.0,12638000000.0,5659000000.0,8732000000.0,19610000000.0,122000000.0,-159000000.0,-356000000.0,187.07,4.15,0.34,8.23,223.33,-37000000.0,-17.33,-88.37,-79.63,-101.46,-7.04,-13.17,0.73,213.7,17.59,126.38,56.59,87.32,196.1,1.22,-1.59,-3.56,-0.37
9206,スターフライヤー,運輸・物流,2024,2024-06-28,S100TWWL,E26084,有価証券報告書－第22期(2023/04/01－2024/03/31),1060000000.0,90000000.0,912000000.0,23553000000.0,3219000000.0,15406000000.0,6925000000.0,8147000000.0,20333000000.0,529000000.0,-267000000.0,2168000000.0,8.49,28.33,3.87,13.67,222.47,262000000.0,49.91,-250.57,-106.83,1149.32,10.6,0.9,9.12,235.53,32.19,154.06,69.25,81.47,203.33,5.29,-2.67,21.68,2.62
9211,エフ・コード,情報通信・サービスその他,2022,2022-03-29,S100NRI5,E37176,有価証券報告書－第16期(令和3年1月1日－令和3年12月31日),660569000.0,160400000.0,152307000.0,843306000.0,491851000.0,752633000.0,205609000.0,90673000.0,351455000.0,102924000.0,0.0,189174000.0,24.28,30.97,18.06,58.32,366.05,0.0,15.58,0.0,0.0,0.0,6.61,1.6,1.52,8.43,4.92,7.53,2.06,0.91,3.51,1.03,0.0,1.89,0.0
9211,エフ・コード,情報通信・サービスその他,2023,2023-03-30,S100QIAY,E37176,有価証券報告書－第17期(2022/01/01－2022/12/31),1071926000.0,230745000.0,194170000.0,2863921000.0,729960000.0,1359306000.0,1048884000.0,1504614000.0,2133960000.0,58380000.0,0.0,1756817000.0,21.53,26.6,6.78,25.49,129.6,0.0,5.45,62.27,43.86,27.49,10.72,2.31,1.94,28.64,7.3,13.59,10.49,15.05,21.34,0.58,0.0,17.57,0.0
9211,エフ・コード,情報通信・サービスその他,2024,2024-03-29,S100T6V8,E37176,有価証券報告書－第18期(2023/01/01－2023/12/31),1498469000.0,240031000.0,484843000.0,8847771000.0,3006196000.0,3618981000.0,1677611000.0,5228789000.0,5841574000.0,848011000.0,-3304280000.0,5616578000.0,16.02,16.13,5.48,33.98,215.72,-2456269000.0,56.59,39.79,4.02,149.7,14.98,2.4,4.85,88.48,30.06,36.19,16.78,52.29,58.42,8.48,-33.04,56.17,-24.56
9213,セイファート,情報通信・サービスその他,2022,2022-03-30,S100NRGI,E37304,有価証券報告書－第32期(令和3年1月1日－令和3年12月31日),2284070000.0,264859000.0,145107000.0,1879147000.0,500918000.0,1549141000.0,1101567000.0,330006000.0,1378228000.0,234278000.0,-42592000.0,-639867000.0,11.6,28.97,7.72,26.66,140.63,191686000.0,10.26,0.0,0.0,0.0,22.84,2.65,1.45,18.79,5.01,15.49,11.02,3.3,13.78,2.34,-0.43,-6.4,1.92
9213,セイファート,情報通信・サービスその他,2023,2023-03-31,S100QGXD,E37304,有価証券報告書－第33期(2022/01/01－2022/12/31),2241984000.0,234827000.0,149614000.0,1814762000.0,1037873000.0,1459380000.0,573891000.0,355381000.0,776888000.0,164746000.0,-89935000.0,-172342000.0,10.47,14.42,8.24,57.19,254.3,74811000.0,7.35,-1.84,-11.34,3.11,22.42,2.35,1.5,18.15,10.38,14.59,5.74,3.55,7.77,1.65,-0.9,-1.72,0.75
9213,セイファート,情報通信・サービスその他,2024,2024-03-29,S100T6L2,E37304,有価証券報告書－第34期(2023/01/01－2023/12/31),2166905000.0,174537000.0,123189000.0,1817464000.0,1109245000.0,1396609000.0,535186000.0,420854000.0,708218000.0,205862000.0,-99880000.0,-137625000.0,8.05,11.11,6.78,61.03,260.96,105982000.0,9.5,-3.35,-25.67,-17.66,21.67,1.75,1.23,18.17,11.09,13.97,5.35,4.21,7.08,2.06,-1.0,-1.38,1.06
9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,情報通信・サービスその他,2022,2022-03-31,S100NSOK,E37292,有価証券報告書－第9期(令和3年1月1日－令和3年12月31日),1122830000.0,145816000.0,100861000.0,474106000.0,229443000.0,450101000.0,182733000.0,24005000.0,244663000.0,101013000.0,-24345000.0,-18247000.0,12.99,43.96,21.27,48.39,246.32,76668000.0,9.0,0.0,0.0,0.0,11.23,1.46,1.01,4.74,2.29,4.5,1.83,0.24,2.45,1.01,-0.24,-0.18,0.77
9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,情報通信・サービスその他,2023,2023-03-31,S100QIBR,E37292,有価証券報告書－第10期(2022/01/01－2022/12/31),1385410000.0,154859000.0,108297000.0,784028000.0,544693000.0,756058000.0,199849000.0,27969000.0,239334000.0,87699000.0,9570000.0,171538000.0,11.18,19.88,13.81,69.47,378.31,97269000.0,6.33,23.39,6.2,7.37,13.85,1.55,1.08,7.84,5.45,7.56,2.0,0.28,2.39,0.88,0.1,1.72,0.97
9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,情報通信・サービスその他,2024,2024-03-29,S100T5YK,E37292,有価証券報告書－第11期(2023/01/01－2023/12/31),1605016000.0,150487000.0,110138000.0,901385000.0,654738000.0,856879000.0,220023000.0,44505000.0,246646000.0,114805000.0,-19637000.0,-22870000.0,9.38,16.82,12.22,72.64,389.45,95168000.0,7.15,15.85,-2.82,1.7,16.05,1.5,1.1,9.01,6.55,8.57,2.2,0.45,2.47,1.15,-0.2,-0.23,0.95
9218,メンタルヘルステクノロジーズ,情報通信・サービスその他,2022,2022-03-31,S100NT9J,E37508,有価証券報告書－第11期(令和3年1月1日－令和3年12月31日),1453508000.0,138281000.0,161833000.0,663620000.0,247419000.0,580435000.0,270876000.0,83185000.0,416201000.0,202144000.0,-20785000.0,53331000.0,9.51,65.41,24.39,37.28,214.28,181359000.0,13.91,0.0,0.0,0.0,14.54,1.38,1.62,6.64,2.47,5.8,2.71,0.83,4.16,2.02,-0.21,0.53,1.81
9218,メンタルヘルステクノロジーズ,情報通信・サービスその他,2023,2023-03-31,S100QIZW,E37508,有価証券報告書－第12期(2022/01/01－2022/12/31),2288188000.0,369923000.0,265121000.0,1296114000.0,655369000.0,990263000.0,506795000.0,305851000.0,640745000.0,377490000.0,-260331000.0,118852000.0,16.17,40.45,20.46,50.56,195.4,117159000.0,16.5,57.43,167.52,63.82,22.88,3.7,2.65,12.96,6.55,9.9,5.07,3.06,6.41,3.77,-2.6,1.19,1.17
9218,メンタルヘルステクノロジーズ,情報通信・サービスその他,2024,2024-03-29,S100T6PH,E37508,有価証券報告書－第13期(2023/01/01－2023/12/31),2608600000.0,501093000.0,441371000.0,1733835000.0,1115516000.0,1335626000.0,405858000.0,398209000.0,618319000.0,177541000.0,-90615000.0,167277000.0,19.21,39.57,25.46,64.34,329.09,86926000.0,6.81,14.0,35.46,66.48,26.09,5.01,4.41,17.34,11.16,13.36,4.06,3.98,6.18,1.78,-0.91,1.67,0.87
9221,フルハシＥＰＯ,情報通信・サービスその他,2022,2022-06-29,S100OK4G,E37560,有価証券報告書－第75期(令和3年4月1日－令和4年3月31日),7716219000.0,787425000.0,569706000.0,9258421000.0,2115536000.0,1902571000.0,3515710000.0,7355850000.0,7142884000.0,816806000.0,-481720000.0,-379784000.0,10.2,26.93,6.15,22.85,54.12,335086000.0,10.59,0.0,0.0,0.0,77.16,7.87,5.7,92.58,21.16,19.03,35.16,73.56,71.43,8.17,-4.82,-3.8,3.35
9221,フルハシＥＰＯ,情報通信・サービスその他,2023,2023-06-29,S100R77C,E37560,有価証券報告書－第76期(2022/04/01－2023/03/31),8076657000.0,839033000.0,743722000.0,11311523000.0,5052453000.0,3963973000.0,3109177000.0,7347549000.0,6259069000.0,1282718000.0,-444464000.0,1107392000.0,10.39,14.72,6.57,44.67,127.49,838254000.0,15.88,4.67,6.55,30.54,80.77,8.39,7.44,113.12,50.52,39.64,31.09,73.48,62.59,12.83,-4.44,11.07,8.38
9221,フルハシＥＰＯ,情報通信・サービスその他,2024,2024-06-27,S100TWBZ,E37560,有価証券報告書－第77期(2023/04/01－2024/03/31),8753627000.0,1039689000.0,263265000.0,11325947000.0,5023797000.0,3759301000.0,2912899000.0,7566646000.0,6302150000.0,1742502000.0,-634610000.0,-1253492000.0,11.88,5.24,2.32,44.36,129.06,1107892000.0,19.91,8.38,23.92,-64.6,87.54,10.4,2.63,113.26,50.24,37.59,29.13,75.67,63.02,17.43,-6.35,-12.53,11.08
9223,ＡＳＮＯＶＡ,情報通信・サービスその他,2022,2022-06-29,S100OJVB,E35797,有価証券報告書－第9期(令和3年4月1日－令和4年3月31日),2679606000.0,166500000.0,204632000.0,5658223000.0,2400544000.0,1273269000.0,1757310000.0,4384953000.0,3257678000.0,880831000.0,-824108000.0,205534000.0,6.21,8.52,3.62,42.43,72.46,56723000.0,32.87,0.0,0.0,0.0,26.8,1.66,2.05,56.58,24.01,12.73,17.57,43.85,32.58,8.81,-8.24,2.06,0.57
9223,ＡＳＮＯＶＡ,情報通信・サービスその他,2023,2023-06-29,S100R3A2,E35797,有価証券報告書－第10期(2022/04/01－2023/03/31),3141006000.0,187874000.0,144330000.0,7289025000.0,2789831000.0,1448931000.0,2142812000.0,5840093000.0,4499194000.0,918349000.0,-2562219000.0,1585872000.0,5.98,5.17,1.98,38.27,67.62,-1643870000.0,29.24,17.22,12.84,-29.47,31.41,1.88,1.44,72.89,27.9,14.49,21.43,58.4,44.99,9.18,-25.62,15.86,-16.44
9223,ＡＳＮＯＶＡ,情報通信・サービスその他,2024,2024-06-27,S100TS5Y,E35797,有価証券報告書－第11期(2023/04/01－2024/03/31),3785574000.0,349619000.0,210129000.0,9386352000.0,3027405000.0,1792705000.0,2735901000.0,7593647000.0,6358946000.0,1730467000.0,-3109210000.0,1635227000.0,9.24,6.94,2.24,32.25,65.53,-1378743000.0,45.71,20.52,86.09,45.59,37.86,3.5,2.1,93.86,30.27,17.93,27.36,75.94,63.59,17.3,-31.09,16.35,-13.79
9227,マイクロ波化学,情報通信・サービスその他,2022,2022-06-29,S100OJ8K,E37740,有価証券報告書－第15期(令和3年4月1日－令和4年3月31日),860510000.0,-87495000.0,-110247000.0,1582409000.0,625437000.0,515815000.0,211662000.0,1066594000.0,956971000.0,-226012000.0,-125843000.0,190063000.0,-10.17,-17.63,-6.97,39.52,243.7,-351855000.0,-26.26,0.0,0.0,0.0,8.61,-0.87,-1.1,15.82,6.25,5.16,2.12,10.67,9.57,-2.26,-1.26,1.9,-3.52
9227,マイクロ波化学,情報通信・サービスその他,2023,2023-06-29,S100R7YN,E37740,有価証券報告書－第16期(2022/04/01－2023/03/31),1215353000.0,59841000.0,75393000.0,3077400000.0,1706045000.0,1905781000.0,845981000.0,1171618000.0,1371354000.0,372940000.0,-282477000.0,935277000.0,4.92,4.42,2.45,55.44,225.27,90463000.0,30.69,41.24,-168.39,-168.39,12.15,0.6,0.75,30.77,17.06,19.06,8.46,11.72,13.71,3.73,-2.82,9.35,0.9
9227,マイクロ波化学,情報通信・サービスその他,2024,2024-06-27,S100TV23,E37740,有価証券報告書－第17期(2023/04/01－2024/03/31),1863320000.0,134409000.0,-944895000.0,1894973000.0,856291000.0,993563000.0,541099000.0,901410000.0,1038682000.0,205747000.0,-797816000.0,-124794000.0,7.21,-110.35,-49.86,45.19,183.62,-592069000.0,11.04,53.32,124.61,-1353.29,18.63,1.34,-9.45,18.95,8.56,9.94,5.41,9.01,10.39,2.06,-7.98,-1.25,-5.92
9229,サンウェルズ,情報通信・サービスその他,2022,2022-06-29,S100OLI7,E37719,有価証券報告書－第17期(令和3年4月1日－令和4年3月31日),8419898000.0,490430000.0,255712000.0,9015242000.0,864741000.0,2547236000.0,3116456000.0,6468006000.0,8150501000.0,378185000.0,-633048000.0,573260000.0,5.82,29.57,2.84,9.59,81.74,-254863000.0,4.49,0.0,0.0,0.0,84.2,4.9,2.56,90.15,8.65,25.47,31.16,64.68,81.51,3.78,-6.33,5.73,-2.55
9229,サンウェルズ,情報通信・サービスその他,2023,2023-06-28,S100R6S5,E37719,有価証券報告書－第18期(2022/04/01－2023/03/31),13716884000.0,1434381000.0,784082000.0,19211769000.0,5370793000.0,5425273000.0,3240411000.0,13786495000.0,13840975000.0,1140444000.0,-2041051000.0,2696355000.0,10.46,14.6,4.08,27.96,167.43,-900607000.0,8.31,62.91,192.47,206.63,137.17,14.34,7.84,192.12,53.71,54.25,32.4,137.86,138.41,11.4,-20.41,26.96,-9.01
9229,サンウェルズ,情報通信・サービスその他,2024,2024-06-27,S100TUQU,E37719,有価証券報告書－第19期(2023/04/01－2024/03/31),21360000000.0,3490000000.0,2032000000.0,31518000000.0,7143000000.0,7504000000.0,7729000000.0,24014000000.0,24375000000.0,2557000000.0,-5662000000.0,3801000000.0,16.34,28.45,6.45,22.66,97.09,-3105000000.0,11.97,55.72,143.31,159.16,213.6,34.9,20.32,315.18,71.43,75.04,77.29,240.14,243.75,25.57,-56.62,38.01,-31.05
9238,バリュークリエーション,情報通信・サービスその他,2024,2024-05-31,S100TJHT,E39089,有価証券報告書－第16期(2023/03/01－2024/02/29),2948333000.0,172777000.0,114358000.0,3628388000.0,509247000.0,3505343000.0,2739357000.0,123044000.0,3119140000.0,326630000.0,-87474000.0,140007000.0,5.86,22.46,3.15,14.04,127.96,239156000.0,11.08,0.0,0.0,0.0,29.48,1.73,1.14,36.28,5.09,35.05,27.39,1.23,31.19,3.27,-0.87,1.4,2.39
9245,リベロ,情報通信・サービスその他,2022,2022-03-28,S100NR6L,E36883,有価証券報告書－第13期(令和3年1月1日－令和3年12月31日),2376765000.0,359596000.0,239008000.0,3051865000.0,1835865000.0,2535965000.0,879770000.0,515899000.0,1216000000.0,330919000.0,-126219000.0,666896000.0,15.13,13.02,7.83,60.16,288.25,204700000.0,13.92,0.0,0.0,0.0,23.77,3.6,2.39,30.52,18.36,25.36,8.8,5.16,12.16,3.31,-1.26,6.67,2.05
9245,リベロ,情報通信・サービスその他,2023,2023-03-27,S100QGFJ,E36883,有価証券報告書－第14期(2022/01/01－2022/12/31),2555046000.0,77861000.0,50781000.0,3460290000.0,1892517000.0,2575178000.0,1015737000.0,885112000.0,1567773000.0,10567000.0,-316948000.0,6408000.0,3.05,2.68,1.47,54.69,253.53,-306381000.0,0.41,7.5,-78.35,-78.75,25.55,0.78,0.51,34.6,18.93,25.75,10.16,8.85,15.68,0.11,-3.17,0.06,-3.06
9245,リベロ,情報通信・サービスその他,2024,2024-03-29,S100T5WJ,E36883,有価証券報告書－第15期(2023/01/01－2023/12/31),2900886000.0,178605000.0,103944000.0,4396057000.0,1894432000.0,3193556000.0,1557775000.0,1202500000.0,2501624000.0,496809000.0,-320960000.0,-102736000.0,6.16,5.49,2.36,43.09,205.01,175849000.0,17.13,13.54,129.39,104.69,29.01,1.79,1.04,43.96,18.94,31.94,15.58,12.02,25.02,4.97,-3.21,-1.03,1.76
9246,プロジェクトホールディングス,情報通信・サービスその他,2022,2022-03-31,S100NSUF,E36896,有価証券報告書－第6期(令和3年1月1日－令和3年12月31日),2139581000.0,510627000.0,359744000.0,2784591000.0,2088220000.0,2596160000.0,484736000.0,176116000.0,696371000.0,427353000.0,-25219000.0,1135506000.0,23.87,17.23,12.92,74.99,535.58,402134000.0,19.97,0.0,0.0,0.0,21.4,5.11,3.6,27.85,20.88,25.96,4.85,1.76,6.96,4.27,-0.25,11.36,4.02
